,Country,Time,Gender,Age,Chronic_percentage,Acute_percentage
4273,14,2020,0,7,0.56,2.58
4274,14,2020,0,8,0.42,2.58
4275,14,2020,1,0,0.0,0.0
4276,14,2020,1,1,0.15,3.3600000000000003
4277,14,2020,1,2,0.3,0.0
4278,14,2020,1,3,2.7,14.000000000000002
4279,14,2020,1,4,4.65,10.08
4280,14,2020,1,5,1.7999999999999998,20.72
4281,14,2020,1,6,0.0,0.0
4282,14,2020,1,7,1.2,3.3600000000000003
4283,14,2020,1,8,0.8999999999999999,3.3600000000000003
4284,14,2021,0,0,0.0,0.0
4285,14,2021,0,1,0.0,0.0
4286,14,2021,0,2,0.21,0.0
4287,14,2021,0,3,0.98,3.92
4288,14,2021,0,4,2.24,11.760000000000002
4289,14,2021,0,5,0.8400000000000001,3.92
4290,14,2021,0,6,0.0,0.0
4291,14,2021,0,7,0.7700000000000001,3.92
4292,14,2021,0,8,0.49,3.92
4293,14,2021,1,0,0.0,0.0
4294,14,2021,1,1,0.0,0.0
4295,14,2021,1,2,0.4499999999999999,0.0
4296,14,2021,1,3,2.1,9.94
4297,14,2021,1,4,4.8,29.82
4298,14,2021,1,5,1.7999999999999998,9.94
4299,14,2021,1,6,0.0,0.0
4300,14,2021,1,7,1.65,9.94
4301,14,2021,1,8,1.05,9.94
4302,14,2022,0,0,0.0,0.0
4303,14,2022,0,1,0.0,0.0
4304,14,2022,0,2,0.0,0.0
4305,14,2022,0,3,0.64,12.15
4306,14,2022,0,4,2.72,12.15
4307,14,2022,0,5,1.28,5.8500000000000005
4308,14,2022,0,6,0.08,0.0
4309,14,2022,0,7,1.44,5.8500000000000005
4310,14,2022,0,8,0.56,8.1
4311,14,2022,1,0,0.0,0.0
4312,14,2022,1,1,0.0,0.0
4313,14,2022,1,2,0.0,0.0
4314,14,2022,1,3,1.28,14.580000000000002
4315,14,2022,1,4,5.44,14.580000000000002
4316,14,2022,1,5,2.56,7.020000000000001
4317,14,2022,1,6,0.16,0.0
4318,14,2022,1,7,2.88,7.020000000000001
4319,14,2022,1,8,1.12,9.72
4320,14,2023,0,0,0.0,0.0
4321,14,2023,0,1,0.14,0.0
4322,14,2023,0,2,0.21,0.0
4323,14,2023,0,3,0.42,4.9
4324,14,2023,0,4,2.03,9.8
4325,14,2023,0,5,1.05,9.8
4326,14,2023,0,6,0.0,0.0
4327,14,2023,0,7,0.7700000000000001,7.35
4328,14,2023,0,8,0.42,2.45
4329,14,2023,1,0,0.0,0.0
4330,14,2023,1,1,0.28,0.0
4331,14,2023,1,2,0.42,0.0
4332,14,2023,1,3,0.8400000000000001,8.96
4333,14,2023,1,4,4.0600000000000005,17.92
4334,14,2023,1,5,2.1,17.92
4335,14,2023,1,6,0.0,0.0
4336,14,2023,1,7,1.5400000000000005,13.44
4337,14,2023,1,8,0.8400000000000001,4.48
4338,15,2021,0,0,0.0,0.0
4339,15,2021,0,1,0.0,0.0
4340,15,2021,0,2,0.0,0.0
4341,15,2021,0,3,1.0000000000000002,0.0
4342,15,2021,0,4,0.0,0.0
4343,15,2021,0,5,0.0,0.0
4344,15,2021,0,6,0.0,0.0
4345,15,2021,0,7,0.8,0.0
4346,15,2021,0,8,0.0,0.0
4347,15,2021,1,0,0.0,0.0
4348,15,2021,1,1,0.0,0.0
4349,15,2021,1,2,0.0,0.0
4350,15,2021,1,3,1.0000000000000002,0.0
4351,15,2021,1,4,0.0,0.0
4352,15,2021,1,5,0.0,0.0
4353,15,2021,1,6,0.0,0.0
4354,15,2021,1,7,0.8,0.0
4355,15,2021,1,8,0.0,0.0
4356,15,2022,0,0,0.0,0.0
4357,15,2022,0,1,0.0,0.0
4358,15,2022,0,2,0.0,0.0
4359,15,2022,0,3,0.0,0.0
4360,15,2022,0,4,0.0,0.0
4361,15,2022,0,5,0.0,0.0
4362,15,2022,0,6,0.0,0.0
4363,15,2022,0,7,0.8,0.0
4364,15,2022,0,8,0.0,0.0
4365,15,2022,1,0,0.0,0.0
4366,15,2022,1,1,0.0,0.0
4367,15,2022,1,2,0.0,0.0
4368,15,2022,1,3,0.0,0.0
4369,15,2022,1,4,0.0,0.0
4370,15,2022,1,5,0.0,0.0
4371,15,2022,1,6,0.0,0.0
4372,15,2022,1,7,0.0,0.0
4373,15,2022,1,8,0.0,0.0
4374,15,2023,0,0,0.0,0.0
4375,15,2023,0,1,0.0,0.0
4376,15,2023,0,2,0.0,0.0
4377,15,2023,0,3,0.0,0.0
4378,15,2023,0,4,0.0,0.0
4379,15,2023,0,5,0.0,0.0
4380,15,2023,0,6,0.0,0.0
4381,15,2023,0,7,0.0,0.0
4382,15,2023,0,8,0.0,0.0
4383,15,2023,1,0,0.0,0.0
4384,15,2023,1,1,0.0,0.0
4385,15,2023,1,2,0.0,0.0
4386,15,2023,1,3,0.0,0.0
4387,15,2023,1,4,0.9500000000000002,0.0
4388,15,2023,1,5,0.0,0.0
4389,15,2023,1,6,0.0,0.0
4390,15,2023,1,7,0.0,0.0
4391,15,2023,1,8,0.0,0.0
4392,16,2010,0,0,0.0,0.0
4393,16,2010,0,1,0.0,0.4599999999999999
4394,16,2010,0,2,0.0,10.12
4395,16,2010,0,3,0.0,8.74
4396,16,2010,0,4,0.0,6.9
4397,16,2010,0,5,0.0,10.12
4398,16,2010,0,6,0.0,0.0
4399,16,2010,0,7,0.0,3.68
4400,16,2010,0,8,0.0,4.14
4401,16,2010,1,0,0.0,0.0
4402,16,2010,1,1,0.0,0.53
4403,16,2010,1,2,0.0,11.66
4404,16,2010,1,3,0.0,10.07
4405,16,2010,1,4,0.0,7.95
4406,16,2010,1,5,0.0,11.66
4407,16,2010,1,6,0.0,0.0
4408,16,2010,1,7,0.0,4.24
4409,16,2010,1,8,0.0,4.77
4410,16,2011,0,0,0.0,0.0
4411,16,2011,0,1,0.0,0.4
4412,16,2011,0,2,0.0,5.2
4413,16,2011,0,3,0.0,16.000000000000004
4414,16,2011,0,4,0.0,7.199999999999999
4415,16,2011,0,5,0.0,2.4
4416,16,2011,0,6,0.0,0.0
4417,16,2011,0,7,0.0,4.000000000000001
4418,16,2011,0,8,0.0,4.000000000000001
4419,16,2011,1,0,0.0,0.0
4420,16,2011,1,1,0.0,0.6
4421,16,2011,1,2,0.0,7.8
4422,16,2011,1,3,0.0,24.0
4423,16,2011,1,4,0.0,10.8
4424,16,2011,1,5,0.0,3.6
4425,16,2011,1,6,0.0,0.0
4426,16,2011,1,7,0.0,6.0
4427,16,2011,1,8,0.0,6.0
4428,16,2012,0,0,0.0,0.0
4429,16,2012,0,1,0.0,0.0
4430,16,2012,0,2,0.0,1.36
4431,16,2012,0,3,0.0,11.560000000000002
4432,16,2012,0,4,0.0,7.140000000000001
4433,16,2012,0,5,0.0,5.780000000000001
4434,16,2012,0,6,0.0,0.0
4435,16,2012,0,7,0.0,4.42
4436,16,2012,0,8,0.0,2.72
4437,16,2012,1,0,0.0,0.0
4438,16,2012,1,1,0.0,0.0
4439,16,2012,1,2,0.0,2.6
4440,16,2012,1,3,0.0,22.1
4441,16,2012,1,4,0.0,13.65
4442,16,2012,1,5,0.0,11.05
4443,16,2012,1,6,0.0,0.0
4444,16,2012,1,7,0.0,8.450000000000001
4445,16,2012,1,8,0.0,5.2
4446,16,2013,0,0,0.0,0.0
4447,16,2013,0,1,0.0,0.0
4448,16,2013,0,2,0.0,0.96
4449,16,2013,0,3,0.0,21.6
4450,16,2013,0,4,0.0,12.0
4451,16,2013,0,5,0.0,3.84
4452,16,2013,0,6,0.0,0.0
4453,16,2013,0,7,0.0,2.4
4454,16,2013,0,8,0.0,5.28
4455,16,2013,1,0,0.0,0.0
4456,16,2013,1,1,0.0,0.0
4457,16,2013,1,2,0.0,1.02
4458,16,2013,1,3,0.0,22.95
4459,16,2013,1,4,0.0,12.75
4460,16,2013,1,5,0.0,4.08
4461,16,2013,1,6,0.0,0.0
4462,16,2013,1,7,0.0,2.5500000000000003
4463,16,2013,1,8,0.0,5.61
4464,16,2014,0,0,0.0,0.0
4465,16,2014,0,1,0.0,0.0
4466,16,2014,0,2,0.0,6.27
4467,16,2014,0,3,0.0,21.66
4468,16,2014,0,4,0.0,3.99
4469,16,2014,0,5,0.0,6.27
4470,16,2014,0,6,0.0,0.0
4471,16,2014,0,7,0.0,6.27
4472,16,2014,0,8,0.0,10.83
4473,16,2014,1,0,0.0,0.0
4474,16,2014,1,1,0.0,0.0
4475,16,2014,1,2,0.0,4.62
4476,16,2014,1,3,0.0,15.96
4477,16,2014,1,4,0.0,2.9400000000000004
4478,16,2014,1,5,0.0,4.62
4479,16,2014,1,6,0.0,0.0
4480,16,2014,1,7,0.0,4.62
4481,16,2014,1,8,0.0,7.979999999999999
4482,16,2015,0,0,0.0,0.0
4483,16,2015,0,1,0.0,0.0
4484,16,2015,0,2,0.0,1.11
4485,16,2015,0,3,0.0,9.25
4486,16,2015,0,4,0.0,10.36
4487,16,2015,0,5,0.0,5.55
4488,16,2015,0,6,0.0,0.0
4489,16,2015,0,7,0.0,4.44
4490,16,2015,0,8,0.0,5.55
4491,16,2015,1,0,0.0,0.0
4492,16,2015,1,1,0.0,0.0
4493,16,2015,1,2,0.0,1.86
4494,16,2015,1,3,0.0,15.5
4495,16,2015,1,4,0.0,17.36
4496,16,2015,1,5,0.0,9.3
4497,16,2015,1,6,0.0,0.0
4498,16,2015,1,7,0.0,7.439999999999999
4499,16,2015,1,8,0.0,9.3
4500,16,2016,0,0,0.0,0.0
4501,16,2016,0,1,0.0,0.0
4502,16,2016,0,2,0.0,0.0
4503,16,2016,0,3,0.0,11.13
4504,16,2016,0,4,0.0,4.409999999999999
4505,16,2016,0,5,0.0,0.6299999999999999
4506,16,2016,0,6,0.0,0.0
4507,16,2016,0,7,0.0,1.89
4508,16,2016,0,8,0.0,2.52
4509,16,2016,1,0,0.0,0.0
4510,16,2016,1,1,0.0,0.0
4511,16,2016,1,2,0.0,0.0
4512,16,2016,1,3,0.0,41.34
4513,16,2016,1,4,0.0,16.38
4514,16,2016,1,5,0.0,2.34
4515,16,2016,1,6,0.0,0.0
4516,16,2016,1,7,0.0,7.02
4517,16,2016,1,8,0.0,9.36
4518,16,2017,0,0,0.0,0.0
4519,16,2017,0,1,0.0,0.0
4520,16,2017,0,2,0.0,5.880000000000001
4521,16,2017,0,3,0.0,11.760000000000002
4522,16,2017,0,4,0.0,8.819999999999999
4523,16,2017,0,5,0.0,2.9400000000000004
4524,16,2017,0,6,0.0,0.0
4525,16,2017,0,7,0.0,5.880000000000001
4526,16,2017,0,8,0.0,5.880000000000001
4527,16,2017,1,0,0.0,0.0
4528,16,2017,1,1,0.0,0.0
4529,16,2017,1,2,0.0,7.979999999999999
4530,16,2017,1,3,0.0,15.96
4531,16,2017,1,4,0.0,11.97
4532,16,2017,1,5,0.0,3.99
4533,16,2017,1,6,0.0,0.0
4534,16,2017,1,7,0.0,7.979999999999999
4535,16,2017,1,8,0.0,7.979999999999999
4536,16,2018,0,0,0.0,0.0
4537,16,2018,0,1,0.0,0.0
4538,16,2018,0,2,0.0,0.0
4539,16,2018,0,3,0.0,12.19
4540,16,2018,0,4,0.0,12.19
4541,16,2018,0,5,0.0,0.0
4542,16,2018,0,6,0.0,0.0
4543,16,2018,0,7,0.0,15.9
4544,16,2018,0,8,0.0,12.19
4545,16,2018,1,0,0.0,0.0
4546,16,2018,1,1,0.0,0.0
4547,16,2018,1,2,0.0,0.0
4548,16,2018,1,3,0.0,10.58
4549,16,2018,1,4,0.0,10.58
4550,16,2018,1,5,0.0,0.0
4551,16,2018,1,6,0.0,0.0
4552,16,2018,1,7,0.0,13.8
4553,16,2018,1,8,0.0,10.58
4554,16,2019,0,0,0.0,0.0
4555,16,2019,0,1,0.0,0.0
4556,16,2019,0,2,0.0,0.0
4557,16,2019,0,3,0.0,19.88
4558,16,2019,0,4,0.0,4.97
4559,16,2019,0,5,0.0,24.85
4560,16,2019,0,6,0.0,0.0
4561,16,2019,0,7,0.0,0.0
4562,16,2019,0,8,0.0,19.88
4563,16,2019,1,0,0.0,0.0
4564,16,2019,1,1,0.0,0.0
4565,16,2019,1,2,0.0,0.0
4566,16,2019,1,3,0.0,7.840000000000001
4567,16,2019,1,4,0.0,1.96
4568,16,2019,1,5,0.0,9.8
4569,16,2019,1,6,0.0,0.0
4570,16,2019,1,7,0.0,0.0
4571,16,2019,1,8,0.0,7.840000000000001
4572,16,2020,0,0,0.0,0.0
4573,16,2020,0,1,0.0,8.000000000000002
4574,16,2020,0,2,0.0,8.000000000000002
4575,16,2020,0,3,0.0,8.000000000000002
4576,16,2020,0,4,0.0,8.000000000000002
4577,16,2020,0,5,0.0,16.000000000000004
4578,16,2020,0,6,0.0,0.0
4579,16,2020,0,7,0.0,16.000000000000004
4580,16,2020,0,8,0.0,16.000000000000004
4581,16,2020,1,0,0.0,0.0
4582,16,2020,1,1,0.0,2.0000000000000004
4583,16,2020,1,2,0.0,2.0000000000000004
4584,16,2020,1,3,0.0,2.0000000000000004
4585,16,2020,1,4,0.0,2.0000000000000004
4586,16,2020,1,5,0.0,4.000000000000001
4587,16,2020,1,6,0.0,0.0
4588,16,2020,1,7,0.0,4.000000000000001
4589,16,2020,1,8,0.0,4.000000000000001
4590,16,2021,0,0,0.0,0.0
4591,16,2021,0,1,0.0,0.0
4592,16,2021,0,2,0.0,0.0
4593,16,2021,0,3,0.0,0.0
4594,16,2021,0,4,0.0,18.15
4595,16,2021,0,5,0.0,6.050000000000001
4596,16,2021,0,6,0.0,0.0
4597,16,2021,0,7,0.0,12.1
4598,16,2021,0,8,0.0,18.15
4599,16,2021,1,0,0.0,0.0
4600,16,2021,1,1,0.0,0.0
4601,16,2021,1,2,0.0,0.0
4602,16,2021,1,3,0.0,0.0
4603,16,2021,1,4,0.0,14.52
4604,16,2021,1,5,0.0,4.84
4605,16,2021,1,6,0.0,0.0
4606,16,2021,1,7,0.0,9.68
4607,16,2021,1,8,0.0,14.52
4608,16,2022,0,0,0.0,0.0
4609,16,2022,0,1,0.0,0.0
4610,16,2022,0,2,0.0,0.0
4611,16,2022,0,3,0.0,5.880000000000001
4612,16,2022,0,4,0.0,17.639999999999997
4613,16,2022,0,5,0.0,5.880000000000001
4614,16,2022,0,6,0.0,0.0
4615,16,2022,0,7,0.0,5.880000000000001
4616,16,2022,0,8,0.0,5.880000000000001
4617,16,2022,1,0,0.0,0.0
4618,16,2022,1,1,0.0,0.0
4619,16,2022,1,2,0.0,0.0
4620,16,2022,1,3,0.0,7.979999999999999
4621,16,2022,1,4,0.02,23.94
4622,16,2022,1,5,0.01,7.979999999999999
4623,16,2022,1,6,0.0,0.0
4624,16,2022,1,7,0.0,7.979999999999999
4625,16,2022,1,8,0.0,7.979999999999999
4626,16,2023,0,0,0.0,0.0
4627,16,2023,0,1,0.0,0.0
4628,16,2023,0,2,0.0,0.0
4629,16,2023,0,3,0.0,0.0
4630,16,2023,0,4,0.0,18.5
4631,16,2023,0,5,0.0,0.0
4632,16,2023,0,6,0.0,0.0
4633,16,2023,0,7,0.0,13.69
4634,16,2023,0,8,0.0,4.44
4635,16,2023,1,0,0.0,0.0
4636,16,2023,1,1,0.0,0.0
4637,16,2023,1,2,0.0,0.0
4638,16,2023,1,3,0.0,0.0
4639,16,2023,1,4,0.0,31.0
4640,16,2023,1,5,0.0,0.0
4641,16,2023,1,6,0.0,0.0
4642,16,2023,1,7,0.0,22.94
4643,16,2023,1,8,0.0,7.439999999999999
4644,17,2013,0,0,0.0,0.0
4645,17,2013,0,1,0.03,0.0
4646,17,2013,0,2,0.3,0.0
4647,17,2013,0,3,0.16,0.0
4648,17,2013,0,4,0.08,0.0
4649,17,2013,0,5,0.06,0.0
4650,17,2013,0,6,0.01,0.0
4651,17,2013,0,7,0.0,0.0
4652,17,2013,0,8,0.0,0.0
4653,17,2013,1,0,0.0,0.0
4654,17,2013,1,1,0.36,0.0
4655,17,2013,1,2,3.6,0.0
4656,17,2013,1,3,1.92,0.0
4657,17,2013,1,4,0.96,0.0
4658,17,2013,1,5,0.72,0.0
4659,17,2013,1,6,0.12,0.0
4660,17,2013,1,7,0.0,0.0
4661,17,2013,1,8,0.0,0.0
4662,17,2014,0,0,0.0,0.0
4663,17,2014,0,1,0.0,0.0
4664,17,2014,0,2,0.0,0.0
4665,17,2014,0,3,0.0,0.0
4666,17,2014,0,4,0.0,0.0
4667,17,2014,0,5,0.0,0.0
4668,17,2014,0,6,0.0,0.0
4669,17,2014,0,7,0.0,0.0
4670,17,2014,0,8,0.0,0.0
4671,17,2014,1,0,0.0,0.0
4672,17,2014,1,1,0.09,0.0
4673,17,2014,1,2,0.0,0.0
4674,17,2014,1,3,0.33,0.0
4675,17,2014,1,4,0.03,0.0
4676,17,2014,1,5,0.0,0.0
4677,17,2014,1,6,0.0,0.0
4678,17,2014,1,7,0.0,0.0
4679,17,2014,1,8,0.0,0.0
4680,17,2015,0,0,0.0,0.0
4681,17,2015,0,1,0.0,0.0
4682,17,2015,0,2,0.0,0.0
4683,17,2015,0,3,0.0,0.0
4684,17,2015,0,4,0.0,0.0
4685,17,2015,0,5,0.0,0.0
4686,17,2015,0,6,0.0,0.0
4687,17,2015,0,7,0.0,0.0
4688,17,2015,0,8,0.0,0.0
4689,17,2015,1,0,0.0,0.0
4690,17,2015,1,1,0.0,0.0
4691,17,2015,1,2,0.0,0.0
4692,17,2015,1,3,0.0,0.0
4693,17,2015,1,4,0.0,0.0
4694,17,2015,1,5,0.0,0.0
4695,17,2015,1,6,0.0,0.0
4696,17,2015,1,7,0.0,0.0
4697,17,2015,1,8,0.0,0.0
4698,17,2016,0,0,0.0,0.0
4699,17,2016,0,1,0.42,0.0
4700,17,2016,0,2,0.5,0.0
4701,17,2016,0,3,0.5,0.0
4702,17,2016,0,4,0.4,0.0
4703,17,2016,0,5,0.12,0.0
4704,17,2016,0,6,0.02,0.0
4705,17,2016,0,7,0.02,0.0
4706,17,2016,0,8,0.04,0.0
4707,17,2016,1,0,0.0,0.0
4708,17,2016,1,1,4.2,0.0
4709,17,2016,1,2,5.0,0.0
4710,17,2016,1,3,5.0,0.0
4711,17,2016,1,4,4.000000000000001,0.0
4712,17,2016,1,5,1.2,0.0
4713,17,2016,1,6,0.2,0.0
4714,17,2016,1,7,0.2,0.0
4715,17,2016,1,8,0.4,0.0
4716,17,2017,0,0,0.0,0.0
4717,17,2017,0,1,0.0,0.0
4718,17,2017,0,2,0.0,0.0
4719,17,2017,0,3,0.0,0.0
4720,17,2017,0,4,0.0,0.0
4721,17,2017,0,5,0.0,0.0
4722,17,2017,0,6,0.0,0.0
4723,17,2017,0,7,0.0,0.0
4724,17,2017,0,8,0.0,0.0
4725,17,2017,1,0,0.0,0.0
4726,17,2017,1,1,0.0,0.0
4727,17,2017,1,2,0.0,0.0
4728,17,2017,1,3,0.0,0.0
4729,17,2017,1,4,0.0,0.0
4730,17,2017,1,5,0.0,0.0
4731,17,2017,1,6,0.0,0.0
4732,17,2017,1,7,0.0,0.0
4733,17,2017,1,8,0.0,0.0
4734,17,2018,0,0,0.0,0.0
4735,17,2018,0,1,0.18,0.0
4736,17,2018,0,2,0.36,0.0
4737,17,2018,0,3,0.4,0.0
4738,17,2018,0,4,0.14,0.0
4739,17,2018,0,5,0.12,0.0
4740,17,2018,0,6,0.0,0.0
4741,17,2018,0,7,0.1,0.0
4742,17,2018,0,8,0.02,0.0
4743,17,2018,1,0,0.0,0.0
4744,17,2018,1,1,1.17,0.0
4745,17,2018,1,2,2.34,0.0
4746,17,2018,1,3,2.6,0.0
4747,17,2018,1,4,0.91,0.0
4748,17,2018,1,5,0.7799999999999999,0.0
4749,17,2018,1,6,0.0,0.0
4750,17,2018,1,7,0.65,0.0
4751,17,2018,1,8,0.13,0.0
4752,17,2019,0,0,0.0,0.0
4753,17,2019,0,1,0.24,0.0
4754,17,2019,0,2,0.52,0.0
4755,17,2019,0,3,0.4599999999999999,0.0
4756,17,2019,0,4,0.2,0.0
4757,17,2019,0,5,0.1,0.0
4758,17,2019,0,6,0.0,0.0
4759,17,2019,0,7,0.02,0.0
4760,17,2019,0,8,0.0,0.0
4761,17,2019,1,0,0.0,0.0
4762,17,2019,1,1,1.6800000000000002,0.0
4763,17,2019,1,2,3.64,0.0
4764,17,2019,1,3,3.2200000000000006,0.0
4765,17,2019,1,4,1.4,0.0
4766,17,2019,1,5,0.7000000000000001,0.0
4767,17,2019,1,6,0.0,0.0
4768,17,2019,1,7,0.14,0.0
4769,17,2019,1,8,0.0,0.0
4770,17,2020,0,0,0.0,0.0
4771,17,2020,0,1,0.0,0.0
4772,17,2020,0,2,0.0,0.0
4773,17,2020,0,3,0.0,0.0
4774,17,2020,0,4,0.0,0.0
4775,17,2020,0,5,0.0,0.0
4776,17,2020,0,6,0.0,0.0
4777,17,2020,0,7,0.0,0.0
4778,17,2020,0,8,0.0,0.0
4779,17,2020,1,0,0.0,0.0
4780,17,2020,1,1,0.0,0.0
4781,17,2020,1,2,0.0,0.0
4782,17,2020,1,3,0.0,0.0
4783,17,2020,1,4,0.0,0.0
4784,17,2020,1,5,0.0,0.0
4785,17,2020,1,6,0.0,0.0
4786,17,2020,1,7,0.0,0.0
4787,17,2020,1,8,0.0,0.0
4788,17,2021,0,0,0.0,0.0
4789,17,2021,0,1,0.0,0.0
4790,17,2021,0,2,0.0,0.0
4791,17,2021,0,3,0.0,0.0
4792,17,2021,0,4,0.0,0.0
4793,17,2021,0,5,0.0,0.0
4794,17,2021,0,6,0.0,0.0
4795,17,2021,0,7,0.0,0.0
4796,17,2021,0,8,0.0,0.0
4797,17,2021,1,0,0.0,0.0
4798,17,2021,1,1,0.0,0.0
4799,17,2021,1,2,0.0,0.0
4800,17,2021,1,3,0.0,0.0
4801,17,2021,1,4,0.0,0.0
4802,17,2021,1,5,0.0,0.0
4803,17,2021,1,6,0.0,0.0
4804,17,2021,1,7,0.0,0.0
4805,17,2021,1,8,0.0,0.0
4806,17,2022,0,0,0.0,0.0
4807,17,2022,0,1,0.0,0.0
4808,17,2022,0,2,0.0,0.0
4809,17,2022,0,3,0.0,0.0
4810,17,2022,0,4,0.0,0.0
4811,17,2022,0,5,0.0,0.0
4812,17,2022,0,6,0.0,0.0
4813,17,2022,0,7,0.0,0.0
4814,17,2022,0,8,0.0,0.0
4815,17,2022,1,0,0.0,0.0
4816,17,2022,1,1,0.0,0.0
4817,17,2022,1,2,0.0,0.0
4818,17,2022,1,3,0.0,0.0
4819,17,2022,1,4,0.0,0.0
4820,17,2022,1,5,0.0,0.0
4821,17,2022,1,6,0.0,0.0
4822,17,2022,1,7,0.0,0.0
4823,17,2022,1,8,0.0,0.0
4824,17,2023,0,0,0.0,0.0
4825,17,2023,0,1,0.0,0.0
4826,17,2023,0,2,0.0,0.0
4827,17,2023,0,3,0.0,0.0
4828,17,2023,0,4,0.0,0.0
4829,17,2023,0,5,0.0,0.0
4830,17,2023,0,6,0.0,0.0
4831,17,2023,0,7,0.0,0.0
4832,17,2023,0,8,0.0,0.0
4833,17,2023,1,0,0.0,0.0
4834,17,2023,1,1,0.0,0.0
4835,17,2023,1,2,0.0,0.0
4836,17,2023,1,3,0.0,0.0
4837,17,2023,1,4,0.0,0.0
4838,17,2023,1,5,0.0,0.0
4839,17,2023,1,6,0.0,0.0
4840,17,2023,1,7,0.0,0.0
4841,17,2023,1,8,0.0,0.0
4842,18,2007,0,0,0.0,0.0
4843,18,2007,0,1,0.0,0.0
4844,18,2007,0,2,0.0,0.0
4845,18,2007,0,3,0.0,0.0
4846,18,2007,0,4,0.0,0.0
4847,18,2007,0,5,0.0,0.0
4848,18,2007,0,6,0.0,0.0
4849,18,2007,0,7,0.0,0.0
4850,18,2007,0,8,0.0,0.0
4851,18,2007,1,0,0.0,0.0
4852,18,2007,1,1,0.0,0.0
4853,18,2007,1,2,0.0,0.0
4854,18,2007,1,3,0.0,0.0
4855,18,2007,1,4,0.0,0.0
4856,18,2007,1,5,0.0,0.0
4857,18,2007,1,6,0.0,0.0
4858,18,2007,1,7,0.0,0.0
4859,18,2007,1,8,0.0,0.0
4860,18,2008,0,0,0.0,0.0
4861,18,2008,0,1,0.0,0.0
4862,18,2008,0,2,0.0,0.0
4863,18,2008,0,3,0.0,0.0
4864,18,2008,0,4,0.0,0.0
4865,18,2008,0,5,0.0,0.0
4866,18,2008,0,6,0.0,0.0
4867,18,2008,0,7,0.0,0.0
4868,18,2008,0,8,0.0,0.0
4869,18,2008,1,0,0.0,0.0
4870,18,2008,1,1,0.0,0.0
4871,18,2008,1,2,0.0,0.0
4872,18,2008,1,3,0.0,0.0
4873,18,2008,1,4,0.0,0.0
4874,18,2008,1,5,0.0,0.0
4875,18,2008,1,6,0.0,0.0
4876,18,2008,1,7,0.0,0.0
4877,18,2008,1,8,0.0,0.0
4878,18,2009,0,0,0.0,0.0
4879,18,2009,0,1,0.0,0.0
4880,18,2009,0,2,0.0,0.0
4881,18,2009,0,3,0.0,0.0
4882,18,2009,0,4,0.0,0.0
4883,18,2009,0,5,0.0,0.0
4884,18,2009,0,6,0.0,0.0
4885,18,2009,0,7,0.0,0.0
4886,18,2009,0,8,0.0,0.0
4887,18,2009,1,0,0.0,0.0
4888,18,2009,1,1,0.0,0.0
4889,18,2009,1,2,0.8,0.0
4890,18,2009,1,3,0.72,25.0
4891,18,2009,1,4,0.56,50.0
4892,18,2009,1,5,0.08,25.0
4893,18,2009,1,6,0.0,0.0
4894,18,2009,1,7,0.0,0.0
4895,18,2009,1,8,0.08,0.0
4896,18,2010,0,0,0.0,0.0
4897,18,2010,0,1,0.0,0.0
4898,18,2010,0,2,0.12,0.0
4899,18,2010,0,3,0.16,6.25
4900,18,2010,0,4,0.1,6.25
4901,18,2010,0,5,0.02,6.25
4902,18,2010,0,6,0.0,0.0
4903,18,2010,0,7,0.1,6.25
4904,18,2010,0,8,0.02,0.0
4905,18,2010,1,0,0.0,0.0
4906,18,2010,1,1,0.0,0.0
4907,18,2010,1,2,0.3,0.0
4908,18,2010,1,3,0.4,18.75
4909,18,2010,1,4,0.25,18.75
4910,18,2010,1,5,0.05,18.75
4911,18,2010,1,6,0.0,0.0
4912,18,2010,1,7,0.25,18.75
4913,18,2010,1,8,0.05,0.0
4914,18,2011,0,0,0.2,0.0
4915,18,2011,0,1,0.12,0.0
4916,18,2011,0,2,0.8,0.0
4917,18,2011,0,3,0.52,21.78
4918,18,2011,0,4,0.12,0.0
4919,18,2011,0,5,0.12,0.0
4920,18,2011,0,6,0.0,0.0
4921,18,2011,0,7,0.24,10.89
4922,18,2011,0,8,0.12,0.0
4923,18,2011,1,0,0.5000000000000001,0.0
4924,18,2011,1,1,0.3,0.0
4925,18,2011,1,2,2.0000000000000004,0.0
4926,18,2011,1,3,1.3,43.56
4927,18,2011,1,4,0.3,0.0
4928,18,2011,1,5,0.3,0.0
4929,18,2011,1,6,0.0,0.0
4930,18,2011,1,7,0.6,21.78
4931,18,2011,1,8,0.3,0.0
4932,18,2012,0,0,0.0,0.0
4933,18,2012,0,1,0.0,0.0
4934,18,2012,0,2,0.0,0.0
4935,18,2012,0,3,0.0,0.0
4936,18,2012,0,4,0.0,0.0
4937,18,2012,0,5,0.0,0.0
4938,18,2012,0,6,0.0,0.0
4939,18,2012,0,7,0.0,0.0
4940,18,2012,0,8,0.0,0.0
4941,18,2012,1,0,0.0,0.0
4942,18,2012,1,1,0.0,0.0
4943,18,2012,1,2,0.0,0.0
4944,18,2012,1,3,0.0,0.0
4945,18,2012,1,4,0.0,0.0
4946,18,2012,1,5,0.0,0.0
4947,18,2012,1,6,0.0,0.0
4948,18,2012,1,7,0.0,0.0
4949,18,2012,1,8,0.0,0.0
4950,18,2013,0,0,0.0,0.0
4951,18,2013,0,1,0.0,0.0
